frame,frame,x,y,r,particle,neighbours
20,20,824.5,377.5,62.4,1,"[149, 198, 38, 50]"
20,20,926.5,499.5,53.5,116,"[8, 108, 154, 198, 149, 39, 190]"
20,20,836.5,92.5,58.0,100,"[52, 37, 67]"
20,20,953.5,232.5,46.8,127,"[210, 68, 52, 67]"
20,20,707.5,253.5,62.4,158,"[58, 48, 38, 37, 50]"
20,20,742.5,763.5,60.2,44,"[91, 66, 42, 89]"
20,20,833.5,776.5,51.4,91,"[44, 66, 205, 98]"
20,20,595.5,226.5,56.9,58,"[158, 188, 49, 60, 63, 48]"
20,20,873.5,191.5,45.8,52,"[37, 100, 67, 127, 50]"
20,20,332.5,605.5,47.9,31,"[54, 23, 69, 213, 156]"
20,20,885.5,683.5,62.4,205,"[91, 66, 98, 57, 154, 190]"
20,20,590.5,860.5,56.9,93,"[42, 138]"
20,20,340.5,79.5,43.5,94,"[40, 178, 83, 43]"
20,20,380.5,530.5,45.7,23,"[31, 69, 54, 35, 175]"
20,20,411.5,709.5,59.1,213,"[31, 69, 202, 46, 156, 189]"
20,20,180.5,437.5,49.0,21,"[61, 54, 174, 170]"
20,20,308.5,693.5,46.3,156,"[213, 31, 74, 186, 189]"
20,20,838.5,475.5,44.7,149,"[177, 1, 198, 116, 190]"
20,20,687.5,672.5,53.3,89,"[42, 44, 66, 87]"
20,20,185.5,531.5,44.4,174,"[54, 21]"
20,20,198.5,719.5,55.6,186,"[156, 74]"
20,20,582.5,511.5,60.1,29,"[28, 51, 129, 35, 87]"
20,20,365.5,438.5,46.6,175,"[170, 54, 23, 86, 53, 35]"
20,20,489.5,685.5,47.7,202,"[213, 69, 46, 138, 129]"
20,20,723.5,358.5,57.9,38,"[51, 1, 48, 158, 50]"
20,20,556.5,413.5,62.4,28,"[53, 63, 48, 29, 51, 35]"
20,20,194.5,89.5,53.5,83,"[126, 94, 178]"
20,20,1037.5,97.5,44.6,114,"[68, 67]"
20,20,542.5,768.5,51.3,138,"[202, 46, 93, 42]"
20,20,623.5,328.5,51.5,48,"[58, 158, 38, 63, 51, 28]"
20,20,789.5,650.5,60.2,66,"[91, 44, 205, 177, 190, 89, 87]"
20,20,523.5,307.5,62.4,63,"[53, 41, 60, 58, 48, 28]"
20,20,1022.5,414.5,44.6,39,"[8, 198, 210, 116]"
20,20,941.5,120.5,56.9,67,"[52, 127, 68, 114, 100]"
20,20,215.5,335.5,54.6,61,"[126, 21, 170, 86, 45]"
20,20,306.5,255.5,50.3,45,"[43, 178, 41, 86, 126, 61]"
20,20,999.5,685.5,51.4,57,"[108, 75, 98, 205, 154]"
20,20,444.5,388.5,51.3,53,"[41, 63, 86, 28, 35, 175]"
20,20,1031.5,194.5,44.8,68,"[114, 210, 127, 67]"
20,20,999.5,310.5,54.7,210,"[198, 39, 68, 127]"
20,20,670.5,450.5,58.0,51,"[38, 177, 48, 29, 28, 87]"
20,20,449.5,785.5,43.4,46,"[213, 202, 138, 189]"
20,20,536.5,95.5,49.0,49,"[188, 40, 58, 60]"
20,20,919.5,781.5,41.9,98,"[205, 91, 75, 57]"
20,20,921.5,404.5,60.2,198,"[1, 149, 210, 39, 116]"
20,20,802.5,274.5,53.6,50,"[38, 1, 158, 52, 37]"
20,20,1005.5,779.5,43.3,75,"[98, 57]"
20,20,269.5,789.5,44.6,74,"[156, 186, 189]"
20,20,637.5,776.5,52.5,42,"[44, 93, 138, 89]"
20,20,332.5,345.5,51.2,86,"[170, 61, 41, 53, 45, 175]"
20,20,767.5,175.5,43.5,37,"[52, 100, 188, 158, 50]"
20,20,758.5,520.5,54.7,177,"[149, 190, 66, 51, 87]"
20,20,189.5,224.5,55.6,126,"[83, 61, 178, 45]"
20,20,389.5,175.5,52.2,43,"[94, 40, 178, 60, 41, 45]"
20,20,408.5,287.5,56.9,41,"[53, 63, 86, 60, 43, 45]"
20,20,494.5,194.5,54.7,60,"[58, 49, 40, 43, 63, 41]"
20,20,437.5,84.5,54.3,40,"[94, 49, 43, 60]"
20,20,836.5,565.5,39.6,190,"[177, 149, 116, 154, 66, 205]"
20,20,289.5,513.5,61.3,54,"[174, 21, 31, 170, 23, 175]"
20,20,477.5,493.5,60.2,35,"[129, 29, 28, 53, 23, 69, 175]"
20,20,441.5,613.5,62.4,69,"[31, 23, 213, 202, 129, 35]"
20,20,666.5,577.5,59.1,87,"[129, 29, 89, 177, 51, 66]"
20,20,646.5,114.5,56.8,188,"[49, 58, 37]"
20,20,357.5,785.5,45.7,189,"[156, 74, 213, 46]"
21,21,949.5,230.5,45.9,127,"[210, 68, 207, 67, 52]"
21,21,741.5,764.5,59.1,44,"[91, 66, 42, 89]"
21,21,1009.5,595.5,42.5,108,"[57, 154, 116]"
21,21,906.5,308.5,43.6,207,"[127, 210, 198, 1, 52, 50]"
21,21,281.5,413.5,50.2,170,"[54, 21, 61, 86, 175]"
21,21,827.5,768.5,43.3,91,"[66, 44, 98]"
21,21,526.5,596.5,45.5,129,"[35, 69, 202, 64, 29, 87]"
21,21,919.5,589.5,50.2,154,"[57, 108, 66, 190, 116]"
21,21,234.5,616.5,54.4,18,"[156, 186, 174, 54, 31]"
21,21,725.5,356.5,59.1,38,"[48, 51, 1, 50, 158]"
21,21,621.5,328.5,60.2,48,"[28, 217, 51, 38, 136, 158]"
21,21,876.5,186.5,50.1,52,"[100, 37, 207, 127, 67, 50]"
21,21,289.5,513.5,49.0,54,"[170, 21, 174, 18, 31, 175]"
21,21,494.5,686.5,44.6,202,"[129, 69, 64, 46, 213]"
21,21,918.5,500.5,45.7,116,"[108, 171, 154, 190, 149, 198]"
21,21,590.5,862.5,59.0,93,[42]
21,21,184.5,530.5,44.9,174,"[54, 21, 18]"
21,21,180.5,437.5,49.0,21,"[61, 170, 54, 174]"
21,21,837.5,474.5,44.3,149,"[190, 177, 116, 198, 1]"
21,21,405.5,705.5,52.5,213,"[202, 69, 156, 189, 46, 31]"
21,21,834.5,565.5,39.6,190,"[177, 149, 66, 154, 116]"
21,21,553.5,408.5,58.0,28,"[53, 217, 48, 29, 35, 51]"
21,21,919.5,782.5,40.5,98,"[91, 57, 75]"
21,21,366.5,438.5,46.3,175,"[170, 54, 53, 35, 86]"
21,21,333.5,606.5,45.9,31,"[156, 18, 54, 213, 69]"
21,21,196.5,720.5,56.8,186,"[156, 18]"
21,21,582.5,511.5,60.1,29,"[129, 35, 87, 51, 28]"
21,21,685.5,673.5,52.4,89,"[42, 64, 44, 87, 66]"
21,21,818.5,383.5,54.7,1,"[177, 149, 198, 207, 38, 50]"
21,21,307.5,693.5,46.6,156,"[189, 186, 18, 213, 31]"
21,21,755.5,513.5,49.0,177,"[87, 66, 51, 190, 149, 1]"
21,21,357.5,785.5,45.7,189,"[156, 46, 213]"
21,21,921.5,404.5,60.2,198,"[210, 171, 207, 116, 149, 1]"
21,21,643.5,125.5,56.9,47,"[49, 37, 136, 158]"
21,21,937.5,122.5,59.1,67,"[14, 68, 127, 100, 52]"
21,21,635.5,776.5,53.4,42,"[44, 93, 64, 89]"
21,21,1004.5,779.5,43.5,75,"[57, 98]"
21,21,536.5,95.5,48.5,49,"[60, 40, 136, 47]"
21,21,303.5,255.5,48.1,45,"[61, 126, 86, 178, 43, 41]"
21,21,215.5,335.5,54.6,61,"[126, 21, 45, 86, 170]"
21,21,800.5,274.5,55.7,50,"[38, 1, 207, 52, 37, 158]"
21,21,665.5,574.5,60.2,87,"[177, 66, 129, 64, 29, 51, 89]"
21,21,1031.5,194.5,44.6,68,"[210, 127, 67, 14]"
21,21,445.5,387.5,50.8,53,"[41, 86, 217, 28, 35, 175]"
21,21,437.5,609.5,45.5,69,"[35, 129, 202, 213, 31]"
21,21,671.5,450.5,59.1,51,"[177, 87, 29, 28, 48, 38]"
21,21,999.5,309.5,54.7,210,"[171, 68, 127, 207, 198]"
21,21,477.5,495.5,58.0,35,"[129, 69, 29, 28, 53, 175]"
21,21,447.5,785.5,43.4,46,"[189, 202, 213]"
21,21,833.5,97.5,62.4,100,"[67, 37, 52]"
21,21,495.5,185.5,62.4,60,"[40, 49, 43, 41, 217, 136]"
21,21,513.5,309.5,62.4,217,"[53, 41, 60, 28, 48, 136]"
21,21,1015.5,411.5,51.4,171,"[210, 116, 198]"
21,21,333.5,343.5,51.4,86,"[45, 61, 170, 41, 53, 175]"
21,21,388.5,169.5,56.9,43,"[178, 40, 45, 41, 60]"
21,21,432.5,81.5,49.9,40,"[43, 60, 49]"
21,21,191.5,223.5,54.3,126,"[61, 45, 178]"
21,21,763.5,180.5,47.9,37,"[47, 100, 52, 50, 158]"
21,21,1022.5,105.5,46.9,14,"[67, 68]"
21,21,583.5,671.5,53.3,64,"[202, 129, 87, 42, 89]"
21,21,993.5,679.5,44.2,57,"[108, 75, 154, 98]"
21,21,789.5,649.5,47.4,66,"[154, 91, 44, 87, 177, 190, 89]"
21,21,706.5,253.5,62.4,158,"[136, 48, 38, 47, 37, 50]"
21,21,280.5,159.5,62.4,178,"[43, 45, 126]"
21,21,597.5,218.5,59.1,136,"[60, 49, 48, 217, 47, 158]"
21,21,409.5,282.5,52.9,41,"[45, 86, 43, 53, 217, 60]"
22,22,1024.5,413.5,43.5,39,"[198, 210, 116]"
22,22,583.5,513.5,57.9,29,"[87, 51, 129, 35, 28]"
22,22,356.5,788.5,43.3,189,"[25, 46, 74, 156]"
22,22,685.5,671.5,54.4,89,"[42, 44, 64, 87, 66]"
22,22,722.5,358.5,58.0,38,"[51, 1, 50, 158, 48]"
22,22,741.5,760.5,62.4,44,"[62, 66, 42, 89]"
22,22,1032.5,95.5,48.6,114,"[68, 67]"
22,22,917.5,500.5,45.5,116,"[198, 149, 13, 154, 39, 108]"
22,22,1012.5,592.5,43.3,108,"[57, 154, 116]"
22,22,269.5,788.5,44.3,74,"[189, 156, 186]"
22,22,234.5,616.5,54.4,18,"[174, 186, 218, 54, 156]"
22,22,197.5,717.5,54.4,186,"[18, 156, 74]"
22,22,595.5,223.5,62.4,58,"[158, 47, 49, 60, 63, 48]"
22,22,823.5,376.5,62.4,1,"[149, 198, 38, 50]"
22,22,918.5,779.5,42.7,98,"[62, 75, 57]"
22,22,947.5,230.5,44.6,127,"[210, 68, 67]"
22,22,587.5,853.5,52.1,200,[42]
22,22,839.5,476.5,47.8,149,"[177, 1, 198, 13, 116]"
22,22,185.5,436.5,44.4,21,"[61, 54, 174, 170]"
22,22,375.5,522.5,53.5,23,"[218, 54, 175, 35, 69]"
22,22,186.5,531.5,43.6,174,"[54, 21, 18]"
22,22,342.5,596.5,45.7,218,"[18, 54, 25, 69, 156, 23]"
22,22,361.5,439.5,42.4,175,"[170, 86, 53, 54, 35, 23]"
22,22,547.5,411.5,61.3,28,"[53, 35, 29, 63, 48, 51]"
22,22,405.5,697.5,45.7,25,"[218, 69, 202, 46, 189, 156]"
22,22,494.5,683.5,47.9,202,"[46, 64, 25, 69, 129]"
22,22,839.5,570.5,41.3,13,"[177, 149, 66, 154, 116]"
22,22,307.5,693.5,46.3,156,"[18, 218, 25, 74, 186, 189]"
22,22,189.5,87.5,55.7,83,"[178, 126]"
22,22,281.5,413.5,50.2,170,"[54, 21, 61, 86, 175]"
22,22,536.5,596.5,50.0,129,"[87, 64, 29, 202, 69, 35]"
22,22,829.5,778.5,52.7,62,"[44, 66, 98]"
22,22,191.5,223.5,54.3,126,"[178, 83, 61, 45]"
22,22,478.5,499.5,54.6,35,"[175, 53, 129, 69, 29, 28, 23]"
22,22,583.5,671.5,53.3,64,"[42, 202, 89, 87, 129]"
22,22,766.5,175.5,43.5,37,"[100, 50, 158, 47]"
22,22,437.5,84.5,54.3,40,"[49, 43, 60]"
22,22,937.5,122.5,59.1,67,"[100, 114, 127, 68]"
22,22,290.5,514.5,62.4,54,"[174, 21, 170, 218, 18, 175, 23]"
22,22,523.5,306.5,62.4,63,"[53, 41, 60, 58, 48, 28]"
22,22,663.5,446.5,51.4,51,"[177, 87, 38, 29, 48, 28]"
22,22,448.5,785.5,43.4,46,"[202, 25, 189]"
22,22,303.5,256.5,48.1,45,"[43, 178, 41, 86, 126, 61]"
22,22,536.5,95.5,48.6,49,"[47, 40, 58, 60]"
22,22,799.5,275.5,55.7,50,"[1, 38, 158, 37]"
22,22,636.5,775.5,53.5,42,"[44, 200, 64, 89]"
22,22,999.5,310.5,53.6,210,"[198, 39, 68, 127]"
22,22,922.5,404.5,59.0,198,"[1, 149, 210, 39, 116]"
22,22,333.5,344.5,52.4,86,"[170, 61, 41, 53, 175, 45]"
22,22,439.5,612.5,60.2,69,"[25, 218, 202, 129, 35, 23]"
22,22,622.5,327.5,52.0,48,"[58, 158, 38, 63, 51, 28]"
22,22,495.5,185.5,62.4,60,"[58, 49, 40, 43, 63, 41]"
22,22,385.5,172.5,59.0,43,"[178, 40, 60, 41, 45]"
22,22,1001.5,778.5,46.0,75,"[98, 57]"
22,22,986.5,684.5,62.4,57,"[98, 154, 75, 108]"
22,22,919.5,587.5,51.3,154,"[57, 66, 108, 13, 116]"
22,22,211.5,337.5,59.0,61,"[126, 21, 170, 86, 45]"
22,22,707.5,252.5,62.4,158,"[58, 47, 50, 38, 48, 37]"
22,22,1029.5,192.5,45.9,68,"[114, 210, 127, 67]"
22,22,831.5,95.5,47.9,100,"[67, 37]"
22,22,645.5,120.5,62.4,47,"[49, 158, 58, 37]"
22,22,791.5,655.5,53.5,66,"[62, 44, 154, 177, 13, 89]"
22,22,279.5,159.5,62.4,178,"[83, 126, 43, 45]"
22,22,412.5,284.5,56.9,41,"[53, 63, 86, 60, 43, 45]"
22,22,751.5,515.5,60.2,177,"[149, 13, 66, 87, 51]"
22,22,444.5,387.5,51.0,53,"[41, 63, 86, 175, 35, 28]"
22,22,666.5,575.5,60.2,87,"[177, 51, 89, 64, 29, 129]"
23,23,816.5,383.5,53.6,1,"[198, 149, 207, 50, 38]"
23,23,357.5,785.5,45.7,189,"[156, 46, 213]"
23,23,741.5,768.5,55.8,44,"[62, 66, 89, 42]"
23,23,536.5,596.5,50.3,129,"[87, 202, 69, 35]"
23,23,541.5,768.5,51.2,138,"[202, 42, 200, 46]"
23,23,357.5,440.5,52.3,175,"[54, 86, 53, 35]"
23,23,596.5,218.5,59.1,136,"[49, 60, 63, 48, 158]"
23,23,704.5,252.5,61.3,158,"[136, 48, 37, 38, 50]"
23,23,920.5,592.5,40.0,154,"[224, 108, 116, 205, 190]"
23,23,830.5,98.5,51.0,100,"[37, 67, 52]"
23,23,333.5,343.5,52.5,86,"[53, 41, 175, 45, 61]"
23,23,438.5,83.5,54.7,40,"[60, 49, 43]"
23,23,948.5,228.5,47.0,127,"[210, 68, 207, 52, 67]"
23,23,1015.5,413.5,49.1,171,"[8, 116, 198, 210]"
23,23,917.5,780.5,42.0,98,"[224, 75, 205, 62]"
23,23,637.5,768.5,60.2,42,"[138, 89, 44, 200]"
23,23,587.5,854.5,44.4,200,"[138, 42]"
23,23,188.5,523.5,54.7,174,"[21, 54]"
23,23,407.5,705.5,53.5,213,"[156, 189, 46, 202, 69, 31]"
23,23,179.5,437.5,50.0,21,"[61, 174, 54]"
23,23,556.5,412.5,62.4,28,"[63, 48, 53, 51, 35]"
23,23,190.5,87.5,55.7,83,"[126, 178]"
23,23,922.5,504.5,51.2,116,"[8, 171, 108, 154, 190, 149, 198]"
23,23,836.5,473.5,44.1,149,"[116, 190, 1, 198, 177]"
23,23,684.5,673.5,52.2,89,"[44, 66, 87, 42]"
23,23,492.5,683.5,47.9,202,"[138, 46, 213, 69, 129]"
23,23,724.5,357.5,58.0,38,"[158, 48, 50, 1, 51]"
23,23,906.5,307.5,45.5,207,"[198, 1, 210, 50, 52, 127]"
23,23,309.5,684.5,55.8,156,"[189, 186, 31, 213]"
23,23,333.5,606.5,46.8,31,"[54, 156, 213, 69]"
23,23,387.5,170.5,62.4,43,"[60, 41, 40, 178, 45]"
23,23,442.5,393.5,56.9,53,"[63, 41, 28, 86, 175, 35]"
23,23,1003.5,778.5,43.3,75,"[224, 98]"
23,23,290.5,514.5,62.4,54,"[174, 21, 175, 31]"
23,23,622.5,327.5,51.1,48,"[63, 136, 158, 28, 38, 51]"
23,23,666.5,575.5,60.2,87,"[89, 66, 129, 51, 177]"
23,23,800.5,274.5,54.7,50,"[207, 1, 38, 158, 52, 37]"
23,23,405.5,282.5,55.8,41,"[63, 53, 60, 43, 45, 86]"
23,23,279.5,159.5,62.4,178,"[83, 126, 45, 43]"
23,23,792.5,646.5,62.4,66,"[62, 44, 89, 87, 205, 190, 177]"
23,23,536.5,95.5,49.6,49,"[136, 60, 40]"
23,23,766.5,174.5,43.5,37,"[158, 100, 52, 50]"
23,23,305.5,255.5,50.3,45,"[61, 126, 178, 43, 41, 86]"
23,23,669.5,449.5,57.9,51,"[87, 28, 48, 38, 177]"
23,23,998.5,311.5,53.6,210,"[68, 171, 198, 207, 127]"
23,23,197.5,717.5,54.3,186,[156]
23,23,756.5,518.5,55.7,177,"[51, 87, 190, 149, 66]"
23,23,475.5,499.5,54.6,35,"[28, 53, 129, 69, 175]"
23,23,213.5,336.5,56.8,61,"[126, 21, 45, 86]"
23,23,493.5,193.5,54.7,60,"[40, 49, 136, 63, 41, 43]"
23,23,998.5,684.5,51.2,224,"[108, 75, 154, 205, 98]"
23,23,192.5,222.5,53.2,126,"[83, 61, 45, 178]"
23,23,879.5,676.5,53.5,205,"[154, 224, 62, 66, 190, 98]"
23,23,916.5,404.5,62.4,198,"[1, 149, 116, 207, 171, 210]"
23,23,832.5,563.5,41.3,190,"[205, 66, 154, 116, 149, 177]"
23,23,517.5,304.5,49.0,63,"[53, 41, 60, 136, 48, 28]"
23,23,1012.5,499.5,50.2,8,"[171, 108, 116]"
23,23,832.5,776.5,51.4,62,"[44, 66, 205, 98]"
23,23,1032.5,96.5,48.6,114,"[68, 67]"
23,23,941.5,120.5,56.9,67,"[68, 114, 100, 52, 127]"
23,23,1029.5,192.5,44.5,68,"[67, 114, 210, 127]"
23,23,448.5,786.5,44.4,46,"[202, 138, 189, 213]"
23,23,438.5,612.5,60.2,69,"[202, 213, 31, 129, 35]"
23,23,871.5,190.5,45.7,52,"[100, 37, 67, 50, 207, 127]"
23,23,1008.5,592.5,41.2,108,"[224, 8, 154, 116]"
24,24,998.5,777.5,46.7,75,"[98, 224]"
24,24,187.5,220.5,57.9,126,"[61, 45, 178, 230]"
24,24,549.5,411.5,59.0,28,"[29, 35, 53, 51, 48, 63]"
24,24,235.5,614.5,52.5,18,"[186, 174, 54, 218]"
24,24,924.5,499.5,53.5,116,"[149, 198, 108, 154, 39, 13]"
24,24,527.5,597.5,43.6,129,"[29, 35, 69, 64, 87]"
24,24,518.5,298.5,54.7,63,"[136, 48, 60, 41, 53, 28]"
24,24,904.5,308.5,44.7,207,"[1, 50, 52, 127, 198]"
24,24,1021.5,106.5,48.0,14,[67]
24,24,831.5,98.5,51.0,100,"[37, 52, 67]"
24,24,841.5,571.5,45.8,13,"[66, 154, 116, 149, 177]"
24,24,765.5,175.5,43.6,37,"[50, 158, 188, 100, 52]"
24,24,1001.5,587.5,53.5,108,"[224, 154, 116]"
24,24,273.5,412.5,42.9,170,"[61, 21, 175, 54]"
24,24,944.5,233.5,41.3,127,"[207, 52, 67]"
24,24,343.5,78.5,45.7,94,"[178, 40, 43]"
24,24,181.5,530.5,46.6,174,"[18, 54, 21]"
24,24,182.5,438.5,46.8,21,"[61, 170, 54, 174]"
24,24,400.5,704.5,51.4,213,"[218, 69, 46, 189]"
24,24,356.5,787.5,44.3,189,"[213, 74, 46]"
24,24,866.5,193.5,51.4,52,"[50, 37, 100, 207, 127, 67]"
24,24,197.5,98.5,58.0,230,"[178, 126]"
24,24,920.5,593.5,40.1,154,"[224, 108, 116, 66, 13]"
24,24,199.5,717.5,53.5,186,"[18, 74]"
24,24,684.5,671.5,54.6,89,"[42, 64, 87, 66]"
24,24,357.5,445.5,49.1,175,"[170, 54, 53, 35]"
24,24,916.5,781.5,41.8,98,"[224, 75, 62]"
24,24,835.5,476.5,45.7,149,"[1, 198, 177, 116, 13]"
24,24,336.5,597.5,51.4,218,"[54, 18, 69, 213]"
24,24,705.5,251.5,61.3,158,"[136, 48, 50, 37, 38]"
24,24,581.5,508.5,62.4,29,"[51, 87, 28, 35, 129]"
24,24,596.5,218.5,59.1,136,"[63, 48, 158, 188, 49, 60]"
24,24,447.5,785.5,43.4,46,"[213, 189]"
24,24,439.5,613.5,61.3,69,"[218, 35, 129, 213]"
24,24,207.5,337.5,62.4,61,"[126, 45, 21, 170]"
24,24,644.5,113.5,56.6,188,"[136, 49, 37]"
24,24,478.5,494.5,58.0,35,"[53, 175, 28, 29, 69, 129]"
24,24,783.5,644.5,53.6,66,"[87, 177, 89, 62, 154, 13]"
24,24,635.5,775.5,53.6,42,"[64, 89]"
24,24,536.5,95.5,49.6,49,"[188, 136, 60, 40]"
24,24,996.5,685.5,51.2,224,"[98, 75, 154, 108]"
24,24,940.5,120.5,56.9,67,"[100, 14, 52, 127]"
24,24,668.5,449.5,57.9,51,"[87, 177, 29, 28, 48, 38]"
24,24,1021.5,414.5,43.5,39,"[198, 116]"
24,24,799.5,274.5,54.6,50,"[158, 37, 52, 207, 1, 38]"
24,24,622.5,327.5,51.0,48,"[63, 136, 158, 51, 28, 38]"
24,24,412.5,283.5,56.9,41,"[45, 60, 63, 53, 43]"
24,24,722.5,358.5,58.0,38,"[1, 51, 48, 158, 50]"
24,24,384.5,172.5,59.1,43,"[60, 40, 41, 94, 178, 45]"
24,24,753.5,514.5,60.2,177,"[87, 51, 149, 66, 13]"
24,24,449.5,387.5,60.2,53,"[35, 175, 41, 63, 28]"
24,24,280.5,158.5,62.4,178,"[94, 230, 126, 45, 43]"
24,24,289.5,511.5,60.2,54,"[18, 174, 170, 175, 21, 218]"
24,24,915.5,403.5,62.4,198,"[149, 1, 207, 39, 116]"
24,24,821.5,376.5,62.4,1,"[149, 198, 207, 50, 38]"
24,24,831.5,776.5,51.4,62,"[98, 66]"
24,24,664.5,575.5,49.0,87,"[89, 64, 51, 177, 29, 66, 129]"
24,24,438.5,83.5,54.7,40,"[60, 49, 94, 43]"
24,24,495.5,185.5,62.4,60,"[136, 49, 63, 41, 40, 43]"
24,24,267.5,788.5,44.7,74,"[186, 189]"
24,24,581.5,671.5,53.6,64,"[42, 89, 87, 129]"
24,24,306.5,256.5,51.4,45,"[61, 126, 178, 41, 43]"
25,25,191.5,222.5,53.5,126,"[61, 178, 230, 45]"
25,25,834.5,565.5,47.9,190,"[154, 66, 177, 149, 116]"
25,25,287.5,514.5,48.9,54,"[174, 21, 170, 31, 175]"
25,25,990.5,777.5,54.6,75,[224]
25,25,268.5,788.5,43.5,74,"[186, 189]"
25,25,273.5,412.5,42.7,170,"[54, 21, 61, 86, 175]"
25,25,832.5,784.5,44.4,62,[]
25,25,664.5,575.5,49.0,87,"[29, 51, 89, 66, 177, 129, 64]"
25,25,334.5,344.5,53.6,86,"[170, 61, 175, 53, 41, 45]"
25,25,836.5,91.5,55.7,100,"[67, 52, 237, 37]"
25,25,358.5,445.5,49.1,175,"[170, 54, 86, 53, 35]"
25,25,723.5,356.5,59.1,38,"[51, 1, 50, 158, 48]"
25,25,198.5,717.5,54.3,186,[74]
25,25,186.5,532.5,43.0,174,"[54, 21]"
25,25,864.5,192.5,40.0,52,"[67, 100, 50, 207, 127, 37]"
25,25,399.5,705.5,50.3,213,"[31, 189, 46, 69, 202]"
25,25,184.5,436.5,45.7,21,"[61, 54, 174, 170]"
25,25,915.5,402.5,62.4,198,"[1, 207, 210, 116, 149]"
25,25,835.5,473.5,44.5,149,"[198, 116, 1, 177, 190]"
25,25,200.5,98.5,55.7,230,"[178, 126]"
25,25,332.5,609.5,45.8,31,"[54, 213, 69]"
25,25,953.5,230.5,50.1,127,"[67, 68, 52, 207, 210]"
25,25,494.5,685.5,43.5,202,"[129, 69, 64, 213, 46]"
25,25,532.5,595.5,47.9,129,"[29, 35, 69, 87, 64, 202]"
25,25,581.5,508.5,62.4,29,"[87, 51, 28, 35, 129]"
25,25,685.5,672.5,53.5,89,"[87, 66, 42, 64]"
25,25,924.5,593.5,43.6,154,"[224, 108, 116, 190]"
25,25,356.5,785.5,45.7,189,"[46, 74, 213]"
25,25,545.5,410.5,62.4,28,"[29, 51, 35, 53, 217, 48]"
25,25,904.5,307.5,45.5,207,"[198, 1, 210, 50, 52, 127]"
25,25,447.5,784.5,44.4,46,"[189, 213, 202]"
25,25,640.5,126.5,58.0,47,"[158, 136, 49, 237, 37]"
25,25,629.5,768.5,62.4,42,"[89, 64]"
25,25,534.5,97.5,62.4,49,"[136, 47, 40, 238]"
25,25,1029.5,193.5,44.6,68,"[210, 67, 114, 127]"
25,25,668.5,450.5,57.9,51,"[87, 29, 28, 177, 38, 48]"
25,25,213.5,336.5,56.9,61,"[126, 21, 170, 86, 45]"
25,25,302.5,255.5,48.0,45,"[41, 86, 178, 126, 61, 43]"
25,25,622.5,327.5,51.2,48,"[136, 158, 38, 217, 28, 51]"
25,25,783.5,644.5,53.6,66,"[89, 87, 177, 190]"
25,25,763.5,170.5,47.9,37,"[50, 158, 52, 47, 237, 100]"
25,25,410.5,281.5,59.1,41,"[53, 86, 217, 45, 43, 238]"
25,25,476.5,494.5,59.0,35,"[28, 29, 175, 53, 69, 129]"
25,25,997.5,312.5,52.5,210,"[68, 198, 207, 127]"
25,25,996.5,685.5,51.2,224,"[108, 75, 154]"
25,25,577.5,679.5,62.4,64,"[89, 87, 129, 42, 202]"
25,25,939.5,118.5,54.4,67,"[114, 68, 100, 52, 127]"
25,25,595.5,219.5,59.1,136,"[158, 47, 49, 48, 217, 238]"
25,25,387.5,173.5,60.2,43,"[178, 40, 45, 41, 238]"
25,25,287.5,159.5,56.9,178,"[126, 230, 45, 43]"
25,25,732.5,86.5,43.6,237,"[100, 47, 37]"
25,25,448.5,388.5,60.2,53,"[175, 35, 28, 86, 41, 217]"
25,25,915.5,500.5,45.7,116,"[108, 198, 149, 154, 190]"
25,25,705.5,251.5,61.3,158,"[136, 47, 50, 38, 48, 37]"
25,25,1006.5,595.5,43.5,108,"[116, 224, 154]"
25,25,1025.5,99.5,54.4,114,"[67, 68]"
25,25,444.5,606.5,52.4,69,"[213, 31, 35, 129, 202]"
25,25,433.5,82.5,50.1,40,"[49, 43, 238]"
25,25,492.5,196.5,52.1,238,"[49, 136, 217, 40, 43, 41]"
25,25,516.5,304.5,49.0,217,"[28, 53, 41, 136, 48, 238]"
25,25,804.5,275.5,50.9,50,"[38, 1, 158, 207, 52, 37]"
25,25,751.5,512.5,49.0,177,"[87, 66, 51, 149, 190]"
25,25,822.5,377.5,62.4,1,"[198, 207, 149, 38, 50]"
26,26,922.5,504.5,50.2,116,"[190, 244, 246, 8, 149, 198]"
26,26,740.5,763.5,59.1,44,"[62, 66, 42, 89]"
26,26,902.5,310.5,43.5,207,"[127, 52, 1, 198]"
26,26,914.5,776.5,46.3,98,"[57, 62, 247]"
26,26,271.5,412.5,41.3,170,"[54, 21, 175, 86, 61]"
26,26,358.5,781.5,49.9,189,"[74, 46, 25]"
26,26,550.5,410.5,58.0,28,"[29, 51, 35, 53, 48, 217]"
26,26,358.5,445.5,49.1,175,"[35, 53, 86, 54, 170]"
26,26,580.5,508.5,62.4,29,"[35, 129, 28, 51, 87]"
26,26,530.5,591.5,43.6,129,"[35, 29, 87, 64, 202]"
26,26,739.5,84.5,45.9,237,"[37, 47]"
26,26,950.5,232.5,46.9,127,"[68, 67, 52, 207]"
26,26,233.5,614.5,54.5,18,"[186, 218, 54]"
26,26,494.5,185.5,62.4,60,"[41, 43, 40, 49, 217, 136]"
26,26,196.5,717.5,54.4,186,"[18, 74]"
26,26,815.5,382.5,54.7,1,"[207, 38, 177, 149, 198]"
